in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: outright.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: You % laugh know % laugh?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: That certainly happens in music.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Happens % laugh ye:s % laugh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔI- ʔyeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: You know?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: I mean it happens all over the place.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You know I wish I was uh the person: whose voice they used in the telephone when it tells you the number has been changed And that I had uh copyright get some royalties.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Like that lady you know h- you hear the number you have reached duh duh duh duh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: they got a different woman didn't they.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Hunh?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: didn't they get a different woman?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: When she th- tried to do that?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: I don't know if they did.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: they they they hired another voice.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: I didn't hear any followup.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: but.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: that's what I thought that they did anyways.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: hunh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: they certainly u:se her a lot.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: But I mean it,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: they only use what.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: a s- ʔuh,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: five seconds total or something?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You know it's a,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Probably took her a lo:ng time: to to say every possible combination.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: oh but ʔthey,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ʔthe computer does that.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: All she has to do is say: each digit.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: and the ⌈ computer.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊ Oh that's all it is.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: it's like a series of samples ⌉.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: And it automatically sorts ⌋ em.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Unhunh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: right.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: so it's Probably the total actual s- speaking that they use is pretty short.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: It would be much more pleasant if they had done all the combinations though.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You know call it up and there's something that actually says your number in toto You know?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊ Yeah:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Or ⌋ because it recognizes your phone number it automatically goes into the computer finds that.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌈ Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊ and,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: a and names the ⌋ na:me.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: that sample ⌋.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Thank you Mister Smith for calling Pacific Bell.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌊ yeah right.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You know % laugh ⌋.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: I am your personal computer representative.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌈ That'd be great.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌉.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Push one if you ⌋ wish to know my phone number push two if you wish ⌈ to h,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌊ My phone number that I,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: you know have dinner ⌉ with me push three.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌋.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: if you want to uh ʔuh,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Artificial intelligence personality that you call up.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Yeah % laugh so % laugh if you do not like this personality push zero: and a: new personality.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌊ Yeah % laugh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌋.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: will be provided for you.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ʔYeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: at no extra charge.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ʔYeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Hunh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: You are allowed up to five personalities in one phone call.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔuh well the networking of computers is getting uh s:uch that you know almost anything's possible.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌈ Any xxx,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah that's why I: like it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: It's just matrix⌉ing@n and just con- constantly building and building u:pon building upon building on these complexities and building controllers for the:m.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: That's right and.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: and building on top of those.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: And you're building on the thoughts of th- your predecessors.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: but your predecessors in this case could be like last year.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You know it's like it's moving so fast.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Oh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: So fast.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: It's like a r,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: It's a reflection of the brain and it's communication like books but it's much quicker.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: And it's like.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: but when they get,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: if you can think of something and define it you can: make it happen.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: If it just about information.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: I mean you can't,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: If it's just about information that's very true.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: ⌊ Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: You can't ⌋ conjure: something up like a car: out of nothing.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: But.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: well with the superconductors uh that's gonna make it you know s:o economical.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: mhm.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: for everybody to have all the electronic this and that that they want because there'll be so little loss of electricity.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: And it'll be small:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: You know and it,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: It'll be f- so small that we'll have enormous amount,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: uhʔ,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: we should have an enormous supply of it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: yeah like every light switch will have its own computer or something you know.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Basically because it'll be cheap enough that cheap as a switch these ⌈ days or something.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: it won't cost anything.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: you know ⌉?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ky,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: and it,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔand when they go into outer space and start growing this thi- those uh silicon chips without any flaw:s.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Hm.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: they'll be able to uh grow circuitry that is so complicated that you know that gravity destroy:s it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: so they'll be able to uh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Hm.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: uh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔuh to,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: i- they'll be able to get these fanta:stic uh: c:ircuits f- like say for a whole television set just on one chip.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: A:nd uh:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: uh: and then it'll harden out there and k- they'll bring it back.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔa- uh the whole thing is s:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: is s: is so sensational.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: That'll be expensive at first.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: God.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: But can you,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: growing em in space but that's great.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: it'll,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: it'll uh it'll be worth it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: In,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: This technology out of m:ost of uh m- anything in the pa:st ha- has m,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: it's becoming like we're shaping our: our destiny or ourselves.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: u:m with this technology more than we have in ʔuh with any other in the past it seems.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: just b_like whatever we think it b- ʔuh,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: we can make it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: but there's one technology that's u:m gonna overtake that and that's D:NA research.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: which is: like a total scam at this point still it's they're just like bombarding ʔuh organisms with radiation to see what comes up.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: you know.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: We have very little control over it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: But once we do: we'll be able to progra:m biology as well.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Well tha:t's pretty frightening concept.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: It is frightening but.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: We can't even control our freeways.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: um I know:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: you know⌈:?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: I mean ⌉.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: but i- ʔuh,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: the thing is any s- technology that comes up it gets used.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Once it's out there in the open.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: the,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Well I hope,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: the society as a- a whole.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: I hope they use fractals.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Are you familiar with fractals?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Unhunh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Yeah I hope they use a_lot_of fractals.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Because f:,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: in biology research?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ʔuh ʔuh No.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: But in: well the connection between mathematics and biology can be found k,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: unhunh.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: uh m:ore easily with fractals than it can with uh regular mathematics.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: So you know I'm looking for the p- connection between science and a:nd religion and and and biology.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: mhm.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: as it were ar,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: th- you know the living as spiritual and the,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: and the:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Like the ancient science were.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊ and the sci,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: and the scienti⌋fic Pardon?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: it was like the ancient science it was just a branch of knowledge which is- included all knowledge basi⌈cally.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Alchemy.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌊ alchemy.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: Right ⌋?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Unhunh ⌉.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: ⌈ yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Whatever gets the job done.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: The- the- ⌉,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: the gestalt.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: the totality i:s taken into account as opposed to as opposed to the observer.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MICH: Right.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JIM: you know I remember ʔm- back in the psychedelic days there was this poster of the scientist.,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,JIM: I've always been on a kind of a crusade ʔuh for scientific uh responsibility.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JIM: Right?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JIM: And scientists are are taking such control over the world these days.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JIM: uh with their n- you know not the scientists but what they've invented.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JIM: And the way it's marketed and the way we're d,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JIM: we develop needs for it.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,JIM: And I remember this pf- cartoon I saw w- of of it was called The Scientist.,TRUE,TRUE,TRUE,TRUE
